desarrollador,oferta,fuente,localidad,precio_min,precio_max,fecha_consulta,lat,lon,precio,superficie,colonia,descripcion,mts_const,mts,colloc,precio_m2
,hermosos terrenos en una de las comunidades bien planeadas de yucatan.,easybroker,yucatan,,,2024-03-20 06:52:16.743741,21.1189236,-89.6034044,5670000.0,,,,,,yucatan,
,terreno en residencial san lorenzo conkal,easybroker,san lorenzo,,,2024-03-20 06:52:16.743741,,,400000.0,,,,,,san lorenzo,
,terreno en venta en chicxulub a 8 min de la playa  con financiamientoestandar,easybroker,,,,2024-03-20 06:52:16.743741,21.1362559,-89.5161981,587115.0,,chicxulub pueblo,,,,chicxulub pueblo,
,terreno en yucatan  country  club en venta,easybroker,yucatan,,,2024-03-20 06:52:16.743741,21.11973304,-89.600157739,4400000.0,,,,,,yucatan,
,terreno en venta en buenavista merida,easybroker,buenavista,,,2024-03-20 06:52:16.743741,20.9994186,-89.619279,22000000.0,,buenavista,,,,buenavista,
,lote en venta altoviento col. temozon norte merida,easybroker,temozon norte,,,2024-03-20 06:52:16.743741,21.065001,-89.6239875,3616000.0,,x canatun,,,,temozon norte,
,terreno en venta en telchac a 15 min de la playa con financiamiento premium,easybroker,,,,2024-03-20 06:52:16.743741,21.3419002,-89.2636045,351275.0,,telchac puerto,,,,telchac puerto,
,terreno en venta nortemeridaperiferico,easybroker,,,,2024-03-20 06:52:16.743741,,,32000000.0,,,,,,,
,se vende terreno cerca de real montejo,easybroker,real montejo,,,2024-03-20 06:52:16.743741,21.0483333,-89.6780555,5250000.0,,dzitya,,,,real montejo,
,venta de lotes residenciales en sierra papacal yucatan.,easybroker,sierra papacal,,,2024-03-20 06:52:16.743741,,,350773.28,,,,,,sierra papacal,
,terreno en venta en avenida de dzitya,easybroker,dzitya,,,2024-03-20 06:52:16.743741,,,3200.0,,,,,,dzitya,
,terreno en venta en merida en privada tamara en la zona country club,easybroker,,,,2024-03-20 06:52:16.743741,21.0987252,-89.5982084,3600000.0,,,,,,,
,venta de terrenos residenciales en temozon,easybroker,,,,2024-03-20 06:52:16.743741,21.065001,-89.6239875,2040879.75,,x canatun,,,,xcanatun,
,terreno de 1 hectarea en tixcuytun merida,easybroker,tixcuytun,,,2024-03-20 06:52:16.743741,21.0661111,-89.5700001,50570000.0,,,,,,tixcuytun,
,lote 11 gran terreno en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,21.0532638866,-89.5708040897,2390000.0,,cholul,,,,cholul,
,terreno en venta listo para construir frente a amenidad,easybroker,,,,2024-03-20 06:52:16.743741,21.1298888,-89.6926824,850000.0,,,,,,,
,lote 04 terreno masivo en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,21.0536243417,-89.5707182566,2390000.0,,cholul,,,,cholul,
,terreno con construccion en venta en colonia maya en merida,easybroker,maya,,,2024-03-20 06:52:16.743741,20.9718988929,-89.5926903191,4900000.0,,lazaro cardenas,,,,maya,
,amplio terreno con estacionamiento y local en barrio san sebastian,easybroker,,,,2024-03-20 06:52:16.743741,20.9673702,-89.5925857,6800000.0,,lazaro cardenas,,,,lazaro cardenas,
,terreno  residencial en privada alcazar,easybroker,,,,2024-03-20 06:52:16.743741,21.0943051,-89.6380384,2027820.0,,,,,,,
,el cortijo hacienda residencial,easybroker,,,,2024-03-20 06:52:16.743741,,,3943601.0,,,,,,,
,terreno en venta la rejoyada residencial,easybroker,la rejoyada,,,2024-03-20 06:52:16.743741,21.121757,-89.6851467,1850000.0,,,,,,la rejoyada,
,terreno en privada,easybroker,,,,2024-03-20 06:52:16.743741,,,1200000.0,,,,,,,
,terreno industrial de 9939.91 mts ubicado en tixcacal cerca de augusta,easybroker,industrial,,,2024-03-20 06:52:16.743741,20.9526227956,-89.716758728,14862794.0,,,,,,industrial,
,terreno industrial  en tixcacal lote de 44252.73metros,easybroker,industrial,,,2024-03-20 06:52:16.743741,20.9569911933,-89.7143985414,66334842.0,,,,,,industrial,
,terreno tanil carretera merida campeche  10 has cerca de procon planta waad,easybroker,,,,2024-03-20 06:52:16.743741,20.8960224906,-89.6882629419,70000000.0,,,,,,,
,terreno tanil carretera merida campeche cerca de leoni,easybroker,,,,2024-03-20 06:52:16.743741,20.894378678,-89.691696167,37500000.0,,,,,,,
,terreno industrial en carretera merida campeche cerca de procon planta waad,easybroker,industrial,,,2024-03-20 06:52:16.743741,20.8933763445,-89.6867179871,110500000.0,,,,,,industrial,
,terreno en venta de 4.7 has a espaldas de residencial compostela,easybroker,,,,2024-03-20 06:52:16.743741,21.1124469099,-89.6241044181,94000000.0,,,,,,,
,terreno de 376 has cerca del parque cientifico y residencial quadra,easybroker,del parque,,,2024-03-20 06:52:16.743741,21.0979536536,-89.8084309753,376000000.0,,,,,,del parque,
,terreno en venta sobre periferico noreste cerca de la chevrolet,easybroker,,,,2024-03-20 06:52:16.743741,21.0243044794,-89.6596598625,51840000.0,,san juan bautista,,,,san juan bautista,
,lotes en privada entrega en junio 2024,easybroker,,,,2024-03-20 06:52:16.743741,21.0513414449,-89.5497317352,1060000.0,,cholul,,,,cholul,
,terreno industrial sobre carretera merida campeche cerca de procon planta waad,easybroker,industrial,,,2024-03-20 06:52:16.743741,20.8933763445,-89.6867179871,165000000.0,,,,,,industrial,
,terreno en venta km 19.5 sobre carretera meridaprogreso,easybroker,,,,2024-03-20 06:52:16.743741,21.1208939837,-89.6413564328,180675000.0,,,,,,,
,oportunidad de inversion venta terreno de 2 ha en merida,easybroker,,,,2024-03-20 06:52:16.743741,21.0256664587,-89.5270514531,15000000.0,,sitpach,,,,sitpach,
,dos terrenos en venta en excelente ubicacion en garcia gineres,easybroker,garcia gineres,,,2024-03-20 06:52:16.743741,,,1428000.0,,,,,,garcia gineres,
,terreno residencial bellavista dzitya,easybroker,bellavista,,,2024-03-20 06:52:16.743741,21.0562075772,-89.6651316379,1580000.0,,dzitya,,,,bella vista,
,terreno en venta zenza privada residencial en chablekal mid yucatan,easybroker,chablekal,,,2024-03-20 06:52:16.743741,21.0961842,-89.5756987,728992.0,,chablekal,,,,chablekal,
,terreno cerca de hacienda kikteil para desarrollar en komchen merida.,easybroker,komchen,,,2024-03-20 06:52:16.743741,21.1030877,-89.6613591,8250000.0,,komchen,,,,komchen,
,lotes residenciales en venta en la zona country en puerta xaibe merida,easybroker,,,,2024-03-20 06:52:16.743741,21.0961842,-89.5756987,1110729.9,,chablekal,,,,chablekal,
,terreno en venta en san luis cholul zona residencial,easybroker,san luis cholul,,,2024-03-20 06:52:16.743741,,,3182017.5,,,,,,san luis cholul,
,terreno con servicios en centro de chablekal,easybroker,chablekal,,,2024-03-20 06:52:16.743741,21.0992949398,-89.5764309095,1600000.0,,chablekal,,,,chablekal,
,lotes residenciales  en cabo norte merida.,easybroker,cabo norte,,,2024-03-20 06:52:16.743741,21.0634817,-89.6110378,5953996.8,,temozon norte,,,,cabo norte,
,lote en sierra papacal,easybroker,sierra papacal,,,2024-03-20 06:52:16.743741,21.1248143,-89.7297795,1100000.0,,,,,,sierra papacal,
,se vende terreno en chichi suarez,easybroker,chichi suarez,,,2024-03-20 06:52:16.743741,21.0007586,-89.5568382,1600000.0,,chichi suarez,,,,chichi suarez,
,entre parques residencial,easybroker,,,,2024-03-20 06:52:16.743741,21.0661111,-89.5700001,1554345.0,,,,,,,
,lote en privada oasis yucatan country club,easybroker,yucatan country club,,,2024-03-20 06:52:16.743741,21.1266185044,-89.6041488647,4450000.0,,,,,,yucatan country club,
,gran oportunidad de inversion en una de las mejores zonas de merida.,easybroker,,,,2024-03-20 06:52:16.743741,21.1030877,-89.6613591,1200000.0,,komchen,,,,komchen,
,terreno en santa rita cholul,easybroker,santa rita cholul,,,2024-03-20 06:52:16.743741,21.0424858,-89.5568382,9420000.0,,cholul,,,,santa rita cholul,
,lotes zenza chablekal,easybroker,chablekal,,,2024-03-20 06:52:16.743741,21.0961842,-89.5756987,715456.0,,chablekal,,,,chablekal,
,terrenos en exclusiva privada en zona country,easybroker,,,,2024-03-20 06:52:16.743741,21.1200864,-89.5992616,1476000.0,,,,,,,
,terreno en venta sitpach merida,easybroker,sitpach,,,2024-03-20 06:52:16.743741,21.0277294,-89.5208718,27396200.0,,sitpach,,,,sitpach,
,venta de terreno en altoviento temozon merida,easybroker,,,,2024-03-20 06:52:16.743741,21.065001,-89.6239875,3616000.0,,x canatun,,,,xcanatun,
,terreno en venta merida temozon norte,easybroker,temozon norte,,,2024-03-20 06:52:16.743741,21.065001,-89.6239875,9688770.0,,x canatun,,,,temozon norte,
,terreno en venta merida temozon norte yucatan ideal para desarrolladores,easybroker,temozon norte,,,2024-03-20 06:52:16.743741,21.065001,-89.6239875,20370300.0,,x canatun,,,,temozon norte,
,venta terreno merida en jardines de la rejoyada,easybroker,la rejoyada,,,2024-03-20 06:52:16.743741,21.1030877,-89.6613591,1500000.0,,komchen,,,,la rejoyada,
,venta de terreno en fraccionamiento privado kinish  cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,21.0462718,-89.5686067,1525272.0,,cholul,,,,cholul,
,terreno de oportunidad en carret. merida  progreso  listo para iniciar tu casa,easybroker,,,,2024-03-20 06:52:16.743741,21.1391666,-89.6416666,870000.0,,,,,,,
,terreno en residencial parque natura,easybroker,parque natura,,,2024-03-20 06:52:16.743741,21.0351097,-89.5438211,2500000.0,,cholul,,,,parque natura,
,en venta lote residencial en privada zona cholul merida,easybroker,cholul,,,2024-03-20 06:52:16.743741,21.0414084338,-89.5329087642,1232138.0,,,,,,cholul,
,venta terreno en merida dzitya yuc.,easybroker,dzitya,,,2024-03-20 06:52:16.743741,21.0483333,-89.6780555,6840856.0,,dzitya,,,,dzitya,
,descubre ciudad central merida tu nuevo hogar en armonia con la naturaleza,easybroker,,,,2024-03-20 06:52:16.743741,21.0194573345,-89.492568165,488592.0,,,,,,,
,terreno residencial en venta ubicado en xcunya,easybroker,xcunya,,,2024-03-20 06:52:16.743741,,,893567.68,,,,,,xcunya,
,terrenos en venta ubicado en chablekal,easybroker,chablekal,,,2024-03-20 06:52:16.743741,,,1979887.75,,,,,,chablekal,
,lotes residenciales ubicados en santa fe,easybroker,,,,2024-03-20 06:52:16.743741,,,1085000.0,,,,,,,
,terreno residencial en venta ubicado en dzitya,easybroker,dzitya,,,2024-03-20 06:52:16.743741,,,1725500.0,,,,,,dzitya,
,lote residencial en venta ubicado en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,,,1247312.0,,,,,,cholul,
,terreno en colonia tamarindos norte,easybroker,,,,2024-03-20 06:52:16.743741,21.047516513,-89.6557761738,1800000.0,,dzitya,,,,dzitya,
,lotes residenciales en dzitya,easybroker,dzitya,,,2024-03-20 06:52:16.743741,,,690000.0,,,,,,dzitya,
,lotes residenciales en chablekal,easybroker,chablekal,,,2024-03-20 06:52:16.743741,,,1003454.23,,,,,,chablekal,
,lotes exclusivos en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,,,1215332.0,,,,,,cholul,
,lotes en venta ubicados en kikteil,easybroker,kikteil,,,2024-03-20 06:52:16.743741,21.1298888,-89.6926824,742000.0,,,,,,kikteil,
,lotes residenciales en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,21.0424858,-89.5568382,1001772.0,,cholul,,,,cholul,
,lotes residenciales en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,21.0424858,-89.5568382,3203585.0,,cholul,,,,cholul,
,terreno en sacnicte,easybroker,sacnicte,,,2024-03-20 06:52:16.743741,21.0961842,-89.5756987,2600000.0,,chablekal,,,,sacnicte,
,lotes residenciales en la zona premium de cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,,,3500.0,,,,,,cholul,
,terreno en venta ubicado en komchen lote 20km 15,easybroker,komchen,,,2024-03-20 06:52:16.743741,,,1165000.0,,,,,,komchen,
,terrenos en venta ubicados en komichen km 15,easybroker,,,,2024-03-20 06:52:16.743741,21.1030877,-89.6613591,860000.0,,komchen,,,,komchen,
,terrenos residenciales en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,21.0424858,-89.5568382,2159464.0,,cholul,,,,cholul,
,lotes en venta ubicados en  komchen km 18,easybroker,komchen,,,2024-03-20 06:52:16.743741,,,990000.0,,,,,,komchen,
,terrenos residenciales en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,21.0424858,-89.5568382,899285.0,,cholul,,,,cholul,
,terreno en venta ubicado en caucel lote 38,easybroker,caucel,,,2024-03-20 06:52:16.743741,,,464704.0,,,,,,caucel,
,terreno en venta ubicado sobre la  carretera merida progreso,easybroker,,,,2024-03-20 06:52:16.743741,,,9900000.0,,,,,,,
,terreno en venta ubicado en chablekal,easybroker,chablekal,,,2024-03-20 06:52:16.743741,21.0961842,-89.5756987,1600000.0,,chablekal,,,,chablekal,
,lotes comerciales en venta ubicados en san marco,easybroker,,,,2024-03-20 06:52:16.743741,,,4336533.0,,,,,,,
,terreno en venta alado de tren maya ubicado en xmatkuil,easybroker,xmatkuil,,,2024-03-20 06:52:16.743741,,,6500000.0,,,,,,xmatkuil,
,terreno en venta ubicado en temozon norte,easybroker,temozon norte,,,2024-03-20 06:52:16.743741,,,1050000.0,,,,,,temozon norte,
,terreno en venta ubicado en caucel lote 39,easybroker,caucel,,,2024-03-20 06:52:16.743741,,,451080.0,,,,,,caucel,
,terreno cercano a avenida principal en venta misnebalm,easybroker,,,,2024-03-20 06:52:16.743741,,,850000.0,,,,,,,
,terreno con construccion en venta ubicado en la colonia porvenir,easybroker,,,,2024-03-20 06:52:16.743741,20.9914129084,-89.6661615994,12600000.0,,el porvenir,,,,el porvenir,
,terreno en venta ubicado en cabo norte,easybroker,cabo norte,,,2024-03-20 06:52:16.743741,,,3118240.0,,,,,,cabo norte,
,terreno en venta ubicado en temozon norte,easybroker,temozon norte,,,2024-03-20 06:52:16.743741,,,9688770.0,,,,,,temozon norte,
,terreno en venta en xcunya a 3 minutos de la carretera a progreso,easybroker,xcunya,,,2024-03-20 06:52:16.743741,,,650000.0,,,,,,xcunya,
,lotes  residenciales en venta ubicado en komchen,easybroker,komchen,,,2024-03-20 06:52:16.743741,,,1268198.4,,,,,,komchen,
,terreno en venta ubicado en kikteil,easybroker,kikteil,,,2024-03-20 06:52:16.743741,,,1076135.2,,,,,,kikteil,
,lotes  residenciales en venta ubicado en kikteil,easybroker,kikteil,,,2024-03-20 06:52:16.743741,,,1051875.0,,,,,,kikteil,
,terreno en venta ubicado en carretera santa maria yaxche,easybroker,santa maria yaxche,,,2024-03-20 06:52:16.743741,,,2494800.0,,,,,,santa maria yaxche,
,terreno frente a parque en club de golf,easybroker,,,,2024-03-20 06:52:16.743741,,,3252366.0,,,,,,,
,terreno en venta ubicado en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,,,1270500.0,,,,,,cholul,
,terreno en venta ubicado en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,,,8250000.0,,,,,,cholul,
,terreno en venta ubicado en san juan bautista,easybroker,san juan bautista,,,2024-03-20 06:52:16.743741,,,15160975.0,,,,,,san juan bautista,
,terreno en venta ubicado en kikteil,easybroker,kikteil,,,2024-03-20 06:52:16.743741,,,711423.39,,,,,,kikteil,
,terreno en venta ubicado en chicxulub puerto,easybroker,,,,2024-03-20 06:52:16.743741,,,1200000.0,,,,,,,
,terreno en venta ubicado por carretea meridaprogreso,easybroker,,,,2024-03-20 06:52:16.743741,21.11524931,-89.6395111084,750000.0,,,,,,,
,lotes residenciales en cholul  ar,easybroker,cholul,,,2024-03-20 06:52:16.743741,21.0424858,-89.5568382,1131804.0,,cholul,,,,cholul,
,lotes exclusivos en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,,,1284070.0,,,,,,cholul,
,lotes exclusivos en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,,,1285786.0,,,,,,cholul,
,lotes residenciales ubicados en santa fe,easybroker,,,,2024-03-20 06:52:16.743741,,,1090000.0,,,,,,,
,venta de terreno en parque tunich,easybroker,,,,2024-03-20 06:52:16.743741,21.065001,-89.6239875,3150000.0,,x canatun,,,,xcanatun,
,terreno en venta en cabo norte merida,easybroker,cabo norte,,,2024-03-20 06:52:16.743741,21.0558725,-89.5915071,3900000.0,,temozon norte,,,,cabo norte,
,oportunidad de inversion  terreno en cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,21.0424858,-89.5568382,1350000.0,,cholul,,,,cholul,
,terreno en venta con amenidades en merida.,easybroker,,,,2024-03-20 06:52:16.743741,,,1134809.2,,,,,,,
,excelente terreno en esquina cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,21.0411724,-89.5550539,1350000.0,,cholul,,,,cholul,
,terreno en venta en merida temozon norte de 1081 m2  cerca universidad marista,easybroker,temozon norte,,,2024-03-20 06:52:16.743741,,,4870000.0,,,,,,temozon norte,
,se vende excelente terreno en  residencial tamara,easybroker,,,,2024-03-20 06:52:16.743741,,,3600000.0,,,,,,,
,venta de terreno en paraiso merida,easybroker,paraiso,,,2024-03-20 06:52:16.743741,21.1888933988,-89.6305845998,1450000.0,,,,,,paraiso,
,cabo norte merida terreno 536 m2 en privada con casa club y amenidades,easybroker,cabo norte,,,2024-03-20 06:52:16.743741,21.0545455006,-89.5886134272,4288800.0,,temozon norte,,,,cabo norte,
,terrenos en phula,easybroker,,,,2024-03-20 06:52:16.743741,21.1502777,-89.6905555,1400000.0,,,,,,,
,fulgora residencial  terrenos residenciales en venta  etapa 3 dzitya yucatan,easybroker,yucatan,,,2024-03-20 06:52:16.743741,21.0400465983,-89.6825124101,720000.0,,,,,,yucatan,
,terreno en kantara privada residencial con amenidades,easybroker,,,,2024-03-20 06:52:16.743741,21.1298888,-89.6926824,640000.0,,,,,,,
,terreno cholul,easybroker,cholul,,,2024-03-20 06:52:16.743741,21.0411724,-89.5550539,650000.0,,cholul,,,,cholul,
,terreno san antonio hool,easybroker,san antonio hool,,,2024-03-20 06:52:16.743741,21.0625152901,-89.6771051267,2000000.0,,dzitya,,,,san antonio hool,
,terreno en venta merida exclusiva privada temozon acepta creditos bancarios.,easybroker,,,,2024-03-20 06:52:16.743741,21.06692,-89.5947422,3150000.0,,temozon norte,,,,temozon norte,
,lote en venta en privada de komchen,easybroker,komchen,,,2024-03-20 06:52:16.743741,21.1033987998,-89.657364016,1542360.0,,komchen,,,,komchen,
,terrenolote en venta merida dzitya 638.94m2 urbanizado listo para construir,easybroker,dzitya,,,2024-03-20 06:52:16.743741,21.0660394831,-89.6670624473,2600000.0,,dzitya,,,,dzitya,
,salama terrenos residenciales,easybroker,,,,2024-03-20 06:52:16.743741,21.1391666,-89.6416666,1024131.0,,,,,,,
,terrenos residenciales venta merida dzitya urbanizados 11x33 liva ii.,easybroker,dzitya,,,2024-03-20 06:52:16.743741,21.0575743,-89.6680313,1085000.0,,dzitya,,,,dzitya,
,se vende terreno en las americas,easybroker,las americas,,,2024-03-20 06:52:16.743741,21.0725195,-89.6557551,25000000.0,,las americas ii,,,,las americas,
,lotes residenciales con amenidades  norte de la ciudad.,easybroker,,,,2024-03-20 06:52:16.743741,21.1200864,-89.5992616,2939045.0,,,,,,,
,lotes residenciales en venta en zona country al norte de merida puerta xaibe,easybroker,,,,2024-03-20 06:52:16.743741,21.0961842,-89.5756987,1010520.0,,chablekal,,,,chablekal,
,terreno comercial de 1923.31 m2 en dzununcan merida,easybroker,dzununcan,,,2024-03-20 06:52:16.743741,20.8658333,-89.6533333,2700000.0,,,,,,dzununcan,
,venta de terreno en ciudad central progreso,easybroker,,,,2024-03-20 06:52:16.743741,20.9673702,-89.5925857,598500.0,,lazaro cardenas,,,,lazaro cardenas,
,terreno de  630 m2 privada villareal temozon norte merida,easybroker,temozon norte,,,2024-03-20 06:52:16.743741,21.065001,-89.6239875,2518040.0,,x canatun,,,,temozon norte,
,venta de terreno en vergel,easybroker,vergel,,,2024-03-20 06:52:16.743741,20.9583567,-89.5845364,3600000.0,,ricardo flores magon,,,,vergel,
,terrenos a 4 cuadras de la playa sobre carretera chelem chuburna,easybroker,,,,2024-03-20 06:52:16.743741,20.9673702,-89.5925857,390000.0,,lazaro cardenas,,,,lazaro cardenas,
,terreno en venta al norte de merida fracc. las americas,easybroker,las americas,,,2024-03-20 06:52:16.743741,21.0724368079,-89.6736856166,1800000.0,,,,,,las americas,
,venta terreno residencial en privada con amenidades y campo de golf.,easybroker,,,,2024-03-20 06:52:16.743741,,,2628725.0,,,,,,,
,terreno de 450 m2 en parque tuunich temozon norte,easybroker,temozon norte,,,2024-03-20 06:52:16.743741,21.065001,-89.6239875,3150000.0,,x canatun,,,,temozon norte,
